FaceID,X,Y,Z,Heat Flux
111,0.0693270746866862,0.153506103515625,0.45780234781901,405848.777090025
112,0.0688148396809896,0.155330001831055,0.470850016276042,366721.974847534
113,0.0692941055297852,0.154826268513997,0.477901672363281,432776.004297113
114,0.0687809397379557,0.156655766805013,0.491023661295573,481710.022116946
115,0.0692611414591471,0.156151997884115,0.498,481710.022116946
116,0.0687479756673177,0.157989034016927,0.511197672526042,507923.122936713
117,0.0692291081746419,0.157483403523763,0.518097005208333,507923.122936713
118,0.0687150065104167,0.159327041625977,0.531368998209635,513987.899908303
119,0.0691971054077148,0.158816706339518,0.538192667643229,513987.899908303
120,0.0691754735310872,0.159706537882487,0.55153867594401,496463.173063083
121,0.068670773824056,0.161112340291341,0.558210673014323,496463.173063083
122,0.0709899063110352,0.142971501668294,0.339715901692708,1284493.78406396
123,0.0704777069091797,0.144722869873047,0.352170440673828,1215562.16431777
124,0.0709579086303711,0.144253036499023,0.35960341389974,1278877.06429587
125,0.0704466094970703,0.146012873331706,0.372131479899089,503164.233918249
126,0.0709268086751302,0.145541137695312,0.379487375895182,3283176.94222045
127,0.0704145736694336,0.14730473836263,0.392089670817057,310777.853340648
128,0.0708938395182292,0.146831136067708,0.399369008382161,448063.380582073
129,0.0703816070556641,0.148602305094401,0.412046681722005,-107762.580623323
130,0.0708618418375651,0.148127736409505,0.419251017252604,398167.703496499
131,0.070350575764974,0.149904505411784,0.432003011067708,395140.135595834
132,0.0708326746622721,0.149427103678385,0.439130676269531,387767.180875433
133,0.0703204396565755,0.151210505167643,0.451956013997396,405848.777090025
134,0.0708025385538737,0.150733139038086,0.459007680257161,421591.412371383
135,0.07028843943278,0.15252500406901,0.471905670166016,432776.004297113
136,0.0707705408732096,0.152045705159505,0.478880991617839,484141.905505872
137,0.0702564086914062,0.153843200683594,0.491853332519531,524214.856589962
138,0.0707385101318359,0.153361104329427,0.498753336588542,524214.856589962
